POINT;TYPE_CODE;PAS
02195803116136;CDC;PT30M
02289725028985;CDC;PT30M
04119826334717;CDC;PT30M
06351085283458;CDC;PT30M
06421707620715;CDC;PT30M
06512156255408;CDC;PT30M
07276700359174;CDC;PT30M
07333140334450;CDC;PT30M
09117944951532;CDC;PT30M
09142547018000;CDC;PT30M
09156874033386;CDC;PT30M
09187698980576;CDC;PT30M
09389435596627;CDC;PT30M
09567727911532;CDC;PT30M
09587409460510;CDC;PT30M
09596092559474;CDC;PT30M
09611287938302;CDC;PT30M
09740955077619;CDC;PT30M
12132127321120;CDC;PT30M
12212590403924;CDC;PT30M
12235021697465;CDC;PT30M
12235021697465;CDC;PT30M
12469175091626;CDC;PT30M
14242836272696;CDC;PT30M
14324602009919;CDC;PT30M
14347612136324;CDC;PT30M
14403039030423;CDC;PT30M
14406222820023;CDC;PT30M
14438784307205;CDC;PT30M
14439073784769;CDC;PT30M
14545151949737;CDC;PT30M
14666135991108;CDC;PT30M
14734008650061;CDC;PT30M
14837337158589;CDC;PT30M
15181186683009;CDC;PT30M
15204630923737;CDC;PT30M
15225759760434;CDC;PT30M
15452387794703;CDC;PT30M
16102460119915;CDC;PT30M
16115629517165;CDC;PT30M
16170188026560;CDC;PT30M
16196526590550;CDC;PT30M
16236324126185;CDC;PT30M
16263820532866;CDC;PT30M
16345441349368;CDC;PT30M
16433429672930;CDC;PT30M
16486251803570;CDC;PT30M
16507091127309;CDC;PT30M
17139797354164;CDC;PT30M
17319247441568;CDC;PT30M
17381765528001;CDC;PT30M
17541968131909;CDC;PT30M
19305933320380;CDC;PT30M
19326338572822;CDC;PT10M
19327351648713;CDC;PT30M
19331982569563;CDC;PT30M
19342981115009;CDC;PT10M
19351953618623;CDC;PT10M
19352098293738;CDC;PT30M
19358031834016;CDC;PT30M
19506222742499;CDC;PT10M
19564833510099;CDC;PT30M
19580752393287;CDC;PT30M
19669898681354;CDC;PT30M
19671924716178;CDC;PT10M
19779305273938;CDC;PT30M
19880173583818;CDC;PT30M
19970911641649;CDC;PT30M
19985672889991;CDC;PT30M
21239363098004;CDC;PT30M
21281910120139;CDC;PT30M
21457452845866;CDC;PT30M
21458031748381;CDC;PT30M
21482489096698;CDC;PT30M
21550361755017;CDC;PT30M
21561360210211;CDC;PT30M
21565701776415;CDC;PT30M
21584370444251;CDC;PT30M
22107814596649;CDC;PT30M
22137047719408;CDC;PT30M
22171779999506;CDC;PT30M
22177858073254;CDC;PT30M
22188711914304;CDC;PT30M
22258755400031;CDC;PT30M
22573950735523;CDC;PT30M
23263531057762;CDC;PT30M
23354413863915;CDC;PT10M
24132561474783;CDC;PT10M
24325325455003;CDC;PT10M
24390882738690;CDC;PT30M
24513313991210;CDC;PT30M
24553545504330;CDC;PT30M
25166859617289;CDC;PT30M
25212445694488;CDC;PT30M
25232850792056;CDC;PT30M
25388567239068;CDC;PT30M
25414905851248;CDC;PT30M
25657308212089;CDC;PT30M
25802604865006;CDC;PT10M
25874818993180;CDC;PT30M
25857887024875;CDC;PT30M
25833574471582;CDC;PT30M
25459768315137;CDC;PT30M
25430680169462;CDC;PT30M
25368451445065;CDC;PT30M
25280752510748;CDC;PT30M
25178871130269;CDC;PT30M
25148914588163;CDC;PT30M
25126483317705;CDC;PT30M
24590159134893;CDC;PT30M
24393776981305;CDC;PT30M
24361649597822;CDC;PT30M
24288567268086;CDC;PT30M
24239797373943;CDC;PT30M
24188422532705;CDC;PT30M
22598842186605;CDC;PT30M
22541678654107;CDC;PT30M
22536758179040;CDC;PT30M
22495947851500;CDC;PT30M
22290448541929;CDC;PT30M
22197250353038;CDC;PT30M
22173806009575;CDC;PT30M
22149782810748;CDC;PT30M
22141099685440;CDC;PT30M
21554413835989;CDC;PT30M
21544138914474;CDC;PT30M
21407235857839;CDC;PT30M
21325180773686;CDC;PT30M
21238350094897;CDC;PT30M
21129811824262;CDC;PT30M
19787120039547;CDC;PT30M
19723733662789;CDC;PT30M
19477134498238;CDC;PT30M
19397250289661;CDC;PT30M
19375397872173;CDC;PT30M
19353111412202;CDC;PT30M
19157886922498;CDC;PT30M
17619102744967;CDC;PT30M
17562373331195;CDC;PT30M
17219536861635;CDC;PT30M
17216787242171;CDC;PT30M
16358031830209;CDC;PT30M
16268017358306;CDC;PT30M
15465846581344;CDC;PT30M
15441534002101;CDC;PT30M
15440376233749;CDC;PT30M
15240810387991;CDC;PT30M
15235600465649;CDC;PT30M
15220549835715;CDC;PT30M
15116642533877;CDC;PT30M
14832850915136;CDC;PT30M
14783068013093;CDC;PT30M
14736468848939;CDC;PT30M
14509551296068;CDC;PT30M
14490737982699;CDC;PT30M
14471490578987;CDC;PT30M
14455426757989;CDC;PT30M
14452098392290;CDC;PT30M
14379884150227;CDC;PT30M
14325470289720;CDC;PT30M
14202025898253;CDC;PT30M
09730535369144;CDC;PT30M
09325470296592;CDC;PT30M
09138350165771;CDC;PT30M
07489146127514;CDC;PT30M
07320983987480;CDC;PT30M
07151953630780;CDC;PT30M
06535021656631;CDC;PT30M
06455571590723;CDC;PT30M
06359334227698;CDC;PT30M
06327206914448;CDC;PT30M
05141244552187;CDC;PT30M
05124601977271;CDC;PT30M
04366280709303;CDC;PT30M
04341534007818;CDC;PT30M
04320115724794;CDC;PT30M
02597105574299;CDC;PT30M
02553690227701;CDC;PT30M
02441823373774;CDC;PT30M
02431693104621;CDC;PT30M
02232561453977;CDC;PT30M
01359478993234;CDC;PT30M
01194355996190;CDC;PT30M
01182199633876;CDC;PT30M
25821418176218;CDC;PT30M
25436613509246;CDC;PT30M
22172503602710;CDC;PT30M
19787120039547;CDC;PT30M
17254269133138;CDC;PT30M
15536613574268;CDC;PT30M
06310419611916;CDC;PT30M
05637481879935;CDC;PT30M
04529232959989;CDC;PT30M
04212879861224;CDC;PT30M
02135600544735;CDC;PT30M
01420694636495;CDC;PT30M
01250795916116;CDC;PT30M
24511432649432;CDC;PT10M
24382923293515;CDC;PT10M
24259189504653;CDC;PT10M
24208393567322;CDC;PT10M
24123733688976;CDC;PT10M
19358176484016;CDC;PT10M
19340520911901;CDC;PT10M
19337481888824;CDC;PT10M
19301591821515;CDC;PT10M
06395658453588;CDC;PT10M
01129232831436;CDC;PT30M
01213603465191;CDC;PT30M
01248191001047;CDC;PT30M
01259768349200;CDC;PT30M
01331693133751;CDC;PT30M
01475397926282;CDC;PT30M
01692185168310;CDC;PT30M
02109406581022;CDC;PT30M
02131982588466;CDC;PT30M
02432850829839;CDC;PT30M
02436468791903;CDC;PT30M
02456874044516;CDC;PT30M
02464254665957;CDC;PT30M
04247612123831;CDC;PT30M
05612156252929;CDC;PT30M
06549203985648;CDC;PT30M
07435889990643;CDC;PT30M
07521273459350;CDC;PT30M
09305643894416;CDC;PT30M
09330680146966;CDC;PT30M
09337626586998;CDC;PT30M
09778871154105;CDC;PT30M
09779015835399;CDC;PT10M
12155426898605;CDC;PT10M
12227062147860;CDC;PT30M
12252098398572;CDC;PT30M
12274674348344;CDC;PT30M
12294934818370;CDC;PT30M
14238928884309;CDC;PT30M
14281765503703;CDC;PT30M
14282778491044;CDC;PT30M
14320839290680;CDC;PT30M
14354992667725;CDC;PT30M
14446164964099;CDC;PT30M
14522141769125;CDC;PT30M
14533285012922;CDC;PT30M
14543559988206;CDC;PT30M
14608393553276;CDC;PT30M
14804196744698;CDC;PT30M
14804486189860;CDC;PT30M
15544573052216;CDC;PT30M
16125325576048;CDC;PT30M
16128219857223;CDC;PT30M
16161939142043;CDC;PT30M
17103762653560;CDC;PT30M
17232706222489;CDC;PT30M
17236903021040;CDC;PT30M
19110419596373;CDC;PT30M
19123299367763;CDC;PT30M
19304775648876;CDC;PT30M
19308682993708;CDC;PT10M
19312300990920;CDC;PT10M
19443994166661;CDC;PT30M
19485962352425;CDC;PT30M
19589869616774;CDC;PT30M
19612735144398;CDC;PT10M
19647901575620;CDC;PT30M
19677858110402;CDC;PT30M
19721852362865;CDC;PT30M
19814616463991;CDC;PT30M
19977568690285;CDC;PT30M
21225036067208;CDC;PT30M
21265991234526;CDC;PT30M
21308682933309;CDC;PT30M
21405643891498;CDC;PT30M
21445151830622;CDC;PT30M
21532995549150;CDC;PT30M
22146309671054;CDC;PT30M
22372503581223;CDC;PT30M
22404630822506;CDC;PT30M
22489435518673;CDC;PT30M
22491027484377;CDC;PT30M
22543415244294;CDC;PT30M
23141389259875;CDC;PT30M
23278292263746;CDC;PT30M
23278292263746;CDC;PT30M
23291751012946;CDC;PT30M
24201012941423;CDC;PT30M
24378437041708;CDC;PT10M
24380897137674;CDC;PT30M
24384804624930;CDC;PT10M
24570477451811;CDC;PT30M
25152243045272;CDC;PT30M
25194790035834;CDC;PT30M
25236468816555;CDC;PT30M
25250506366771;CDC;PT30M
25255860934537;CDC;PT30M
25261360340582;CDC;PT30M
25328654062468;CDC;PT30M
25335166386405;CDC;PT30M
25351664075915;CDC;PT30M
25419392176734;CDC;PT30M
25433719190353;CDC;PT30M
25434298041554;CDC;PT30M
25668451476650;CDC;PT30M
25806656969057;CDC;PT30M
25869319769850;CDC;PT30M
25875253187735;CDC;PT10M
25875976781634;CDC;PT10M
25876266212344;CDC;PT10M
25897539774645;CDC;PT30M
25927351646584;CDC;PT30M
25931837853840;CDC;PT30M
25978147589292;CDC;PT30M
01117076658532;CDC;PT30M
01331403711662;CDC;PT30M
01333863950403;CDC;PT30M
02169175107277;CDC;PT30M
02208104182260;CDC;PT30M
02275687369864;CDC;PT30M
02438494851112;CDC;PT30M
02458900051203;CDC;PT30M
02587264767497;CDC;PT30M
04189869730851;CDC;PT30M
04395079572022;CDC;PT10M
04594066523709;CDC;PT30M
05602604864003;CDC;PT30M
06358465939401;CDC;PT10M
06389435595399;CDC;PT10M
06520115675303;CDC;PT10M
07538784362986;CDC;PT30M
09346888497895;CDC;PT30M
09615629510533;CDC;PT30M
12224167813239;CDC;PT30M
14299565831814;CDC;PT30M
14335600559020;CDC;PT30M
14405643920097;CDC;PT30M
14467438409985;CDC;PT30M
14520115738188;CDC;PT30M
14539797364403;CDC;PT30M
14779015864755;CDC;PT30M
14890014356743;CDC;PT30M
15100144682711;CDC;PT30M
15123154794377;CDC;PT30M
15224312545063;CDC;PT30M
15564833537962;CDC;PT30M
16119536878506;CDC;PT30M
16169609107953;CDC;PT10M
16354413892382;CDC;PT30M
16430969597618;CDC;PT30M
16477713452711;CDC;PT10M
16477713452711;CDC;PT30M
16496960877435;CDC;PT30M
17141678696606;CDC;PT30M
17155861031869;CDC;PT30M
17506078126211;CDC;PT30M
17578437006707;CDC;PT10M
17644862510320;CDC;PT30M
17675542668234;CDC;PT30M
19114616270734;CDC;PT30M
19178871062298;CDC;PT30M
19315050586989;CDC;PT10M
19346164946109;CDC;PT30M
19468017359083;CDC;PT30M
19532995590113;CDC;PT10M
19727206871020;CDC;PT30M
19785238751301;CDC;PT30M
21130680110216;CDC;PT30M
21130824822429;CDC;PT30M
21210274897621;CDC;PT30M
21233284980285;CDC;PT30M
21505499217947;CDC;PT30M
21553834932170;CDC;PT30M
21564833522130;CDC;PT30M
21575687377415;CDC;PT30M
21599421107466;CDC;PT30M
22106801636762;CDC;PT30M
22538060742656;CDC;PT30M
22538060742656;CDC;PT30M
22576845090304;CDC;PT30M
22597395008437;CDC;PT30M
23126917469024;CDC;PT30M
23145007181940;CDC;PT30M
23187554195023;CDC;PT30M
23303762628910;CDC;PT30M
23562083916377;CDC;PT30M
24158465963925;CDC;PT30M
24197684454167;CDC;PT30M
24223010071385;CDC;PT30M
24278292307404;CDC;PT30M
24285962358156;CDC;PT30M
24304630956796;CDC;PT30M
24386251766769;CDC;PT30M
24589146108172;CDC;PT10M
25104630838342;CDC;PT30M
25215484755964;CDC;PT10M
25314037564983;CDC;PT30M
25329232816025;CDC;PT30M
25335745287001;CDC;PT30M
25341244535637;CDC;PT30M
25365991198504;CDC;PT30M
25373227094141;CDC;PT30M
25434298065838;CDC;PT30M
25454558537442;CDC;PT30M
25824023059820;CDC;PT30M
01111287918060;CDC;PT30M
01163096898623;CDC;PT30M
01225180894610;CDC;PT30M
01316931936304;CDC;PT30M
01326338609729;CDC;PT30M
01571924681512;CDC;PT30M
01577858110728;CDC;PT30M
01662807456623;CDC;PT30M
02108104194299;CDC;PT30M
02224457288979;CDC;PT30M
02526772775780;CDC;PT30M
06488277783199;CDC;PT30M
07453545530432;CDC;PT30M
09275976831599;CDC;PT30M
09313892903377;CDC;PT30M
09344138836390;CDC;PT30M
09598986952582;CDC;PT30M
09725904410825;CDC;PT30M
12102894310848;CDC;PT30M
14243994080392;CDC;PT30M
14268740867260;CDC;PT30M
14296237151030;CDC;PT30M
14311577340302;CDC;PT30M
14357018803010;CDC;PT30M
14405209789867;CDC;PT30M
14432850796424;CDC;PT30M
14575253191906;CDC;PT30M
14712735134724;CDC;PT30M
14776700388855;CDC;PT30M
14824457259950;CDC;PT30M
14824457259950;CDC;PT30M
14867293665686;CDC;PT30M
14873950727311;CDC;PT30M
14873950727311;CDC;PT30M
14879305277867;CDC;PT30M
15236758254756;CDC;PT30M
15283502059569;CDC;PT30M
15573950745862;CDC;PT30M
16102894305552;CDC;PT30M
16118379039199;CDC;PT30M
16165412259697;CDC;PT30M
16167727821755;CDC;PT30M
16376266273522;CDC;PT30M
16376266273522;CDC;PT10M
16493198187487;CDC;PT30M
16599710490637;CDC;PT30M
17207670018868;CDC;PT30M
17690448612364;CDC;PT30M
19318234371208;CDC;PT10M
19392764052269;CDC;PT30M
19469464526992;CDC;PT30M
19533140307906;CDC;PT10M
19595513615486;CDC;PT30M
19596092564109;CDC;PT30M
19680028923679;CDC;PT10M
19747178001635;CDC;PT30M
19823878381109;CDC;PT30M
21145007162050;CDC;PT30M
21156005709458;CDC;PT30M
21174963705320;CDC;PT30M
21271779879899;CDC;PT30M
21295369000675;CDC;PT30M
21445875503835;CDC;PT30M
21446164921687;CDC;PT30M
22123444254742;CDC;PT30M
22142112712448;CDC;PT30M
22188856672205;CDC;PT30M
22210419666570;CDC;PT30M
22278147574011;CDC;PT30M
22317655437519;CDC;PT30M
22327641030145;CDC;PT30M
22464109844934;CDC;PT30M
22472937693592;CDC;PT30M
22547033149880;CDC;PT30M
23171201066693;CDC;PT30M
23174819036181;CDC;PT30M
23205209710591;CDC;PT30M
23206801661740;CDC;PT30M
23361360332921;CDC;PT30M
23559768392952;CDC;PT30M
24187554233947;CDC;PT30M
24221128736103;CDC;PT30M
24297105565737;CDC;PT10M
24368017198972;CDC;PT30M
25134442681566;CDC;PT30M
25143415240589;CDC;PT30M
25144862495664;CDC;PT30M
25185238765356;CDC;PT30M
25191316834153;CDC;PT30M
25206367495869;CDC;PT30M
25220839245797;CDC;PT30M
25220839245797;CDC;PT10M
25274095395227;CDC;PT10M
25288856666334;CDC;PT10M
25439942101531;CDC;PT30M
25446454360902;CDC;PT30M
25451953559005;CDC;PT30M
25460491952716;CDC;PT30M
25886685864860;CDC;PT30M
25978726472903;CDC;PT30M
01123588973366;CDC;PT30M
01163241520586;CDC;PT30M
01244862450462;CDC;PT30M
01329811782070;CDC;PT30M
01436613598989;CDC;PT30M
01634298036606;CDC;PT30M
02243125893597;CDC;PT30M
02429667074763;CDC;PT30M
02453690214109;CDC;PT30M
02454269121983;CDC;PT30M
04316787259256;CDC;PT30M
04373082436465;CDC;PT10M
05203473192976;CDC;PT30M
06521562921636;CDC;PT30M
07531403690726;CDC;PT30M
09320405120272;CDC;PT30M
09536034669063;CDC;PT30M
12130680080604;CDC;PT30M
12215484765429;CDC;PT30M
12269609221480;CDC;PT30M
12424457277301;CDC;PT30M
14220115691930;CDC;PT30M
14220115691930;CDC;PT30M
14231693149689;CDC;PT30M
14233429750462;CDC;PT30M
14270766914093;CDC;PT30M
14271924566758;CDC;PT30M
14302460185838;CDC;PT30M
14423444134507;CDC;PT30M
14673516631678;CDC;PT30M
14834876886742;CDC;PT30M
14863241591117;CDC;PT30M
16153690187413;CDC;PT30M
16157018665517;CDC;PT10M
16159623727765;CDC;PT30M
16171635278418;CDC;PT30M
16193487509034;CDC;PT30M
16243415278581;CDC;PT30M
16255571621897;CDC;PT30M
16281331400110;CDC;PT30M
16307525312689;CDC;PT30M
16558465960458;CDC;PT30M
16588856654854;CDC;PT30M
16595947884560;CDC;PT30M
17340810418618;CDC;PT30M
17612735151937;CDC;PT30M
17744428347380;CDC;PT30M
19136902976110;CDC;PT30M
19321707667820;CDC;PT10M
19364978178412;CDC;PT10M
19590737927467;CDC;PT30M
19597684493740;CDC;PT30M
21139942053041;CDC;PT30M
21150361755129;CDC;PT30M
21372648231802;CDC;PT30M
21441244486460;CDC;PT30M
21452821894306;CDC;PT30M
22183791448689;CDC;PT30M
22385817638925;CDC;PT30M
22573806048271;CDC;PT30M
22578147539681;CDC;PT30M
23147756740537;CDC;PT30M
23218957954174;CDC;PT30M
23238350162204;CDC;PT30M
23344283578329;CDC;PT30M
23354269146170;CDC;PT10M
23389435571666;CDC;PT10M
24187264803183;CDC;PT30M
24236613554352;CDC;PT10M
24308538330439;CDC;PT30M
24324891288330;CDC;PT30M
24347322601499;CDC;PT30M
24367004321916;CDC;PT30M
24504920378685;CDC;PT30M
24511866814814;CDC;PT30M
25171924727745;CDC;PT30M
25206946326276;CDC;PT30M
25263096885478;CDC;PT30M
25403328455656;CDC;PT30M
25447756814775;CDC;PT30M
25474674274879;CDC;PT30M
25815484749005;CDC;PT10M
25816063620263;CDC;PT10M
25844283583287;CDC;PT10M
25854413830742;CDC;PT30M
25862518089634;CDC;PT10M
25875976776786;CDC;PT10M
25943125859722;CDC;PT30M
25945007153711;CDC;PT30M
01339942033461;CDC;PT30M
01427351656374;CDC;PT30M
01456874041486;CDC;PT30M
01494356002426;CDC;PT30M
01616497814108;CDC;PT30M
01669753897231;CDC;PT30M
01669753897231;CDC;PT30M
02201736608999;CDC;PT30M
04177423996598;CDC;PT10M
04177423996598;CDC;PT30M
04341389265297;CDC;PT10M
04341389265297;CDC;PT30M
05157742401217;CDC;PT30M
05184225664613;CDC;PT30M
05188422541470;CDC;PT30M
06341823420702;CDC;PT30M
06526193881955;CDC;PT30M
07206222815726;CDC;PT30M
07216353040249;CDC;PT30M
07442402294517;CDC;PT30M
07472792978640;CDC;PT30M
07567727908486;CDC;PT30M
09604920382307;CDC;PT30M
12251953610987;CDC;PT30M
14253400761393;CDC;PT30M
14267872479413;CDC;PT30M
14269609135521;CDC;PT30M
14270911545238;CDC;PT30M
14270911545238;CDC;PT30M
14351230052756;CDC;PT30M
14410998530041;CDC;PT30M
14642547024207;CDC;PT30M
14703762620285;CDC;PT30M
14729377680554;CDC;PT10M
14854703279280;CDC;PT10M
14857018709612;CDC;PT30M
15242402288544;CDC;PT30M
15269175050130;CDC;PT30M
15454413886208;CDC;PT30M
16104630785022;CDC;PT30M
16126483258951;CDC;PT30M
16139942073170;CDC;PT30M
16145007228299;CDC;PT30M
16161939096120;CDC;PT30M
16283646858281;CDC;PT30M
16436324154965;CDC;PT30M
16442112839876;CDC;PT30M
17152387781324;CDC;PT30M
17534587533181;CDC;PT30M
17622431257943;CDC;PT30M
17778726474705;CDC;PT30M
19167148905860;CDC;PT30M
19180318351103;CDC;PT30M
19323878434856;CDC;PT10M
19348046228580;CDC;PT10M
19360781401514;CDC;PT10M
19401591859620;CDC;PT30M
19409840799925;CDC;PT10M
19534876903109;CDC;PT30M
19815050577764;CDC;PT30M
19854413831104;CDC;PT30M
19860781416807;CDC;PT30M
19910564332373;CDC;PT30M
19942546954529;CDC;PT30M
19956439901720;CDC;PT30M
19970622204808;CDC;PT30M
21186396485730;CDC;PT30M
21201302377692;CDC;PT30M
21283502093008;CDC;PT30M
21290738041340;CDC;PT30M
21363965144623;CDC;PT30M
21458610625133;CDC;PT30M
22130969560516;CDC;PT30M
22162662723470;CDC;PT30M
22213313972318;CDC;PT30M
22342257467610;CDC;PT30M
22363386248643;CDC;PT30M
22429377614192;CDC;PT30M
22488711959179;CDC;PT30M
23152677250251;CDC;PT30M
23159334235363;CDC;PT30M
23177713456427;CDC;PT30M
23220405182026;CDC;PT30M
23227062115699;CDC;PT30M
23349493433857;CDC;PT30M
24169030345764;CDC;PT30M
24272358859508;CDC;PT10M
24299855241784;CDC;PT30M
24356729193778;CDC;PT30M
24384080918840;CDC;PT30M
24394645288706;CDC;PT30M
24395079411604;CDC;PT30M
24526917454516;CDC;PT10M
24536034726554;CDC;PT30M
24540810309163;CDC;PT10M
25175976705606;CDC;PT30M
25195513647971;CDC;PT30M
25231982558008;CDC;PT30M
25305788585156;CDC;PT30M
25384225646611;CDC;PT30M
25436179320000;CDC;PT30M
25456584559598;CDC;PT30M
25698118665131;CDC;PT30M
25815050595654;CDC;PT10M
25860491934051;CDC;PT30M
01100578850806;CDC;PT30M
01110998547998;CDC;PT30M
01112011461072;CDC;PT30M
01364978213094;CDC;PT30M
01389725033406;CDC;PT30M
01407525268374;CDC;PT30M
04353834962427;CDC;PT30M
05142112823143;CDC;PT30M
05142112823143;CDC;PT30M
05160491977126;CDC;PT30M
05236324166770;CDC;PT30M
05236324166770;CDC;PT30M
05269175073185;CDC;PT30M
06382054977448;CDC;PT30M
06525759741206;CDC;PT30M
06581331313259;CDC;PT30M
06586830665330;CDC;PT30M
06588856719654;CDC;PT30M
07276989802184;CDC;PT30M
07404196778886;CDC;PT30M
09297250343136;CDC;PT30M
09330101239760;CDC;PT30M
09438784348364;CDC;PT30M
09554558587716;CDC;PT30M
09554558587716;CDC;PT10M
09773227187721;CDC;PT30M
12205499225272;CDC;PT30M
12238929078814;CDC;PT30M
12281620793052;CDC;PT10M
12285094000390;CDC;PT30M
12474095507390;CDC;PT30M
14325470274773;CDC;PT30M
14497973858034;CDC;PT30M
14586830633720;CDC;PT30M
14683791590222;CDC;PT30M
14810564373971;CDC;PT30M
14835600518206;CDC;PT10M
14853400746757;CDC;PT30M
14865557096013;CDC;PT30M
15156150496930;CDC;PT30M
15239652638772;CDC;PT30M
15261794475897;CDC;PT30M
15421273493888;CDC;PT30M
16291172179509;CDC;PT30M
16428364659679;CDC;PT30M
16463820503400;CDC;PT30M
16463820503400;CDC;PT30M
19114327049210;CDC;PT30M
19182923203532;CDC;PT30M
19192474636875;CDC;PT30M
19198986760338;CDC;PT30M
19313748114646;CDC;PT30M
19328364583964;CDC;PT10M
19359044788143;CDC;PT10M
19373805959698;CDC;PT30M
19410853809915;CDC;PT30M
19427062211897;CDC;PT30M
19480463043744;CDC;PT30M
19532127323706;CDC;PT30M
19657163456407;CDC;PT30M
19670188102517;CDC;PT10M
19911287898136;CDC;PT30M
19970332843109;CDC;PT30M
21249348721299;CDC;PT30M
21282778529830;CDC;PT10M
21298407944369;CDC;PT30M
21395224183036;CDC;PT30M
21523299530804;CDC;PT30M
21579015892872;CDC;PT30M
23106078101250;CDC;PT30M
23109406594401;CDC;PT30M
23172937700789;CDC;PT30M
24369175020658;CDC;PT30M
24518957971499;CDC;PT30M
24554413889226;CDC;PT30M
24580462996796;CDC;PT30M
25155716286105;CDC;PT30M
25211143213407;CDC;PT30M
25223733670553;CDC;PT10M
25237047627717;CDC;PT30M
25252532487057;CDC;PT30M
25614471735345;CDC;PT30M
25853256150401;CDC;PT10M
25876845088596;CDC;PT10M
25905933425440;CDC;PT30M
25986830646325;CDC;PT30M
01154847998904;CDC;PT30M
01301881276902;CDC;PT30M
01351808929885;CDC;PT30M
01383646765915;CDC;PT30M
01493198205722;CDC;PT30M
01590159107890;CDC;PT30M
01603183763227;CDC;PT30M
01609551340291;CDC;PT30M
01618668590904;CDC;PT30M
02107091115044;CDC;PT30M
02107091115044;CDC;PT10M
02341533986412;CDC;PT30M
02391172212165;CDC;PT30M
02592474604605;CDC;PT30M
04279884216477;CDC;PT30M
04368017317359;CDC;PT30M
04392474650724;CDC;PT10M
04519826333489;CDC;PT30M
04576410994860;CDC;PT30M
05138494875833;CDC;PT30M
06497105581386;CDC;PT30M
07299131673631;CDC;PT30M
07466570160990;CDC;PT30M
07565991295704;CDC;PT30M
09345151856370;CDC;PT30M
09701302445099;CDC;PT30M
09770332850410;CDC;PT30M
12147177984057;CDC;PT10M
12230390707427;CDC;PT30M
12282054944714;CDC;PT30M
14223878412925;CDC;PT30M
14277568671169;CDC;PT10M
14277858106770;CDC;PT10M
14353834974905;CDC;PT30M
14465267685915;CDC;PT30M
14466859577114;CDC;PT30M
14492040433165;CDC;PT30M
14523733662128;CDC;PT30M
14605933423098;CDC;PT30M
14638350206399;CDC;PT30M
14814182236844;CDC;PT30M
14848769775776;CDC;PT30M
14853111356497;CDC;PT30M
15259044749660;CDC;PT30M
15280028872813;CDC;PT30M
16162807334574;CDC;PT30M
16196671449819;CDC;PT30M
16196671449819;CDC;PT30M
16363820549503;CDC;PT30M
16411866740025;CDC;PT30M
16447467424517;CDC;PT30M
17116352994854;CDC;PT30M
17145875442852;CDC;PT30M
17160057817250;CDC;PT30M
17232561472005;CDC;PT30M
17291895779688;CDC;PT30M
17382344418258;CDC;PT10M
17382344418258;CDC;PT30M
17520984047144;CDC;PT30M
19163965201126;CDC;PT30M
19193632213207;CDC;PT30M
19311577349724;CDC;PT10M
19349059320899;CDC;PT30M
19349059320899;CDC;PT30M
19391316855510;CDC;PT30M
19468162072345;CDC;PT30M
19535455792751;CDC;PT10M
19756150406294;CDC;PT30M
19758321167905;CDC;PT30M
19909406643120;CDC;PT30M
19915484736736;CDC;PT30M
19924602002736;CDC;PT30M
21371779953403;CDC;PT30M
21476121465238;CDC;PT30M
21525180840520;CDC;PT30M
22136468823429;CDC;PT10M
22203762654684;CDC;PT30M
22298842166240;CDC;PT30M
22370188024108;CDC;PT30M
23536468871899;CDC;PT30M
24365991226863;CDC;PT30M
25136468782026;CDC;PT30M
25234153359461;CDC;PT30M
25235745223771;CDC;PT10M
25248769761170;CDC;PT30M
25290303894164;CDC;PT30M
